,condition,entropy
951,Truncated,2.413692747793889
952,Full,1.33828732962167
953,Truncated,2.4391121033550536
954,Full,1.367469514961351
955,Truncated,2.3971961303280143
956,Full,1.3845933953431588
957,Truncated,2.4120840142615987
958,Full,1.4879069110841734
959,Truncated,2.41713077249293
960,Full,1.444870614214161
961,Truncated,2.419282303577938
962,Full,1.4116071472443996
963,Truncated,2.415066173858498
964,Full,1.3550000571627983
965,Truncated,2.3712859842520344
966,Full,1.4691587256079255
967,Truncated,2.432030863828718
968,Full,1.474107696947462
969,Truncated,2.4194139518470847
970,Full,1.5405231158225487
971,Truncated,2.4041870533316088
972,Full,1.3988176237517194
973,Truncated,2.4199353952108353
974,Full,1.4449573143898404
975,Truncated,2.4606389516354596
976,Full,1.3999232414657024
977,Truncated,2.418650961697304
978,Full,1.4636305122237914
979,Truncated,2.4282125604442695
980,Full,1.4624684509980508
981,Truncated,2.4549797589814113
982,Full,1.3976314412014608
983,Truncated,2.405804230042688
984,Full,1.3615653053284327
985,Truncated,2.401002934394661
986,Full,1.3594461904040855
987,Truncated,2.4567802164670387
988,Full,1.4318168213304454
989,Truncated,2.4674496407149564
990,Full,1.4644602059777632
991,Truncated,2.3856128036383804
992,Full,1.3955247842882257
993,Truncated,2.4082642964894974
994,Full,1.3433908390197236
995,Truncated,2.403588203811571
996,Full,1.452494852166101
997,Truncated,2.429164027782483
998,Full,1.3748556984270233
999,Truncated,2.4047970320400958
1000,Full,1.3624847651032306
1001,Truncated,2.4114682413329027
1002,Full,1.4947972589135836
1003,Truncated,2.4083680018597926
1004,Full,1.4573228453982512
1005,Truncated,2.4065727546855413
1006,Full,1.4158208480713719
1007,Truncated,2.4643651904045707
1008,Full,1.4754438177867677
1009,Truncated,2.4450247533588376
1010,Full,1.4272345539516456
1011,Truncated,2.338326915146778
1012,Full,1.4142600418461788
1013,Truncated,2.398713579886258
1014,Full,1.3228948747787033
1015,Truncated,2.4206834873440726
1016,Full,1.4231999143694924
1017,Truncated,2.3734733087153197
1018,Full,1.436529210953882
1019,Truncated,2.399852906770117
1020,Full,1.3647225434691392
1021,Truncated,2.434848258337642
1022,Full,1.401298068407706
1023,Truncated,2.3795645119648055
1024,Full,1.4315674004721204
1025,Truncated,2.4098848922637917
1026,Full,1.419799076375714
1027,Truncated,2.441163272328677
1028,Full,1.3188698508859977
1029,Truncated,2.3886586923355333
1030,Full,1.44971322327286
1031,Truncated,2.4459522451013602
1032,Full,1.3228378017663107
1033,Truncated,2.416725151778623
1034,Full,1.4306475764141973
1035,Truncated,2.4234412198545505
1036,Full,1.424469765776068
1037,Truncated,2.3945327001029844
1038,Full,1.3507899234226097
1039,Truncated,2.454415886099185
1040,Full,1.4190669059899894
1041,Truncated,2.438059999999063
1042,Full,1.3851698682531415
1043,Truncated,2.4143426553443734
1044,Full,1.4394136299362252
1045,Truncated,2.4310489953143963
1046,Full,1.3969573518701899
1047,Truncated,2.440091627998157
1048,Full,1.3674910177855484
1049,Truncated,2.4264285686057
1050,Full,1.3995076203345254
1051,Truncated,2.3874510476686543
1052,Full,1.4474687205705672
1053,Truncated,2.427639912584037
1054,Full,1.498939717378903
1055,Truncated,2.4114079105601895
1056,Full,1.3427921575340662
1057,Truncated,2.4060254053334953
1058,Full,1.4238599478768186
1059,Truncated,2.4149706272106912
1060,Full,1.418697498929669
1061,Truncated,2.437315869958153
1062,Full,1.4878078400389891
1063,Truncated,2.4134916228427143
1064,Full,1.2818152810444612
1065,Truncated,2.41804797319447
1066,Full,1.4529557100267663
1067,Truncated,2.416222430605555
1068,Full,1.3917018216408021
1069,Truncated,2.4287380764116575
1070,Full,1.4611205428688216
1071,Truncated,2.3798098123431695
1072,Full,1.3609583754954022
1073,Truncated,2.4046639876567975
1074,Full,1.4242498145007072
1075,Truncated,2.4790351017703722
1076,Full,1.3965259294968995
1077,Truncated,2.4033460373298583
1078,Full,1.3618176952443426
1079,Truncated,2.386883336942774
1080,Full,1.4611721116087417
1081,Truncated,2.456247313819812
1082,Full,1.4570827390856218
1083,Truncated,2.4206894315718617
1084,Full,1.4321643973040123
1085,Truncated,2.4589814686391023
1086,Full,1.3938233723934803
1087,Truncated,2.3789244284737414
1088,Full,1.3954239264309467
1089,Truncated,2.43789869347541
1090,Full,1.5249976066277044
1091,Truncated,2.408858766341939
1092,Full,1.3751013446187361
1093,Truncated,2.468964428760452
1094,Full,1.438737511374192
1095,Truncated,2.433505211505639
1096,Full,1.406532797100052
1097,Truncated,2.4092642032753893
1098,Full,1.434121616212971
1099,Truncated,2.4490817038110206
1100,Full,1.4306323670636327
1101,Truncated,2.4227080282197706
1102,Full,1.416205634942849
1103,Truncated,2.406049757736011
1104,Full,1.4464103573478553
1105,Truncated,2.4040536176038714
1106,Full,1.4602942817182984
1107,Truncated,2.4301359569777503
1108,Full,1.3331882434954994
1109,Truncated,2.4322932830291215
1110,Full,1.3579660586223625
1111,Truncated,2.376074840397237
1112,Full,1.330216573617966
1113,Truncated,2.4694778873238405
1114,Full,1.395193274314241
1115,Truncated,2.4160882997659074
1116,Full,1.4168690265484576
1117,Truncated,2.432634181492971
1118,Full,1.4054585202450938
1119,Truncated,2.4316311620180584
1120,Full,1.3863761556627447
1121,Truncated,2.446843439306826
1122,Full,1.326713012623442
1123,Truncated,2.3732554507054866
1124,Full,1.4114107841509715
1125,Truncated,2.4325181117011323
1126,Full,1.4238979007600825
1127,Truncated,2.434041732563537
1128,Full,1.2747725140898187
1129,Truncated,2.4095675899929825
1130,Full,1.4764319259975527
1131,Truncated,2.416902102940232
1132,Full,1.3603220642595168
1133,Truncated,2.4031183901305084
1134,Full,1.3522350740295648
1135,Truncated,2.384327079375505
1136,Full,1.4421808367369247
1137,Truncated,2.3747116409826434
1138,Full,1.4455481696777697
1139,Truncated,2.4641971826375895
1140,Full,1.4213723531412743
1141,Truncated,2.415371254796001
1142,Full,1.431723851980395
1143,Truncated,2.4360953393508575
1144,Full,1.3652201670133708
1145,Truncated,2.4180639281256893
1146,Full,1.5356850020754744
1147,Truncated,2.377525203604548
1148,Full,1.347281937803817
1149,Truncated,2.4143997285013348
1150,Full,1.3991227031988192
1151,Truncated,2.4379528347134714
1152,Full,1.4557971481468297
1153,Truncated,2.4037822956460295
1154,Full,1.4473938972493579
1155,Truncated,2.420175873743413
1156,Full,1.4080349299564558
1157,Truncated,2.372775637695514
1158,Full,1.44391294506013
1159,Truncated,2.4210541518370166
1160,Full,1.350183858789313
1161,Truncated,2.3953792938828498
1162,Full,1.4186958653246002
1163,Truncated,2.4301921637788535
1164,Full,1.3998300530089895
1165,Truncated,2.4144341171810124
1166,Full,1.4694316956326197
1167,Truncated,2.442026448478658
1168,Full,1.4086877995617904
1169,Truncated,2.3892892950262357
1170,Full,1.3665282120043163
1171,Truncated,2.4524734727539506
1172,Full,1.3018877988835473
1173,Truncated,2.4032000912433196
1174,Full,1.3977517226011533
1175,Truncated,2.408182129259565
1176,Full,1.3786885221254288
1177,Truncated,2.4465268181105797
1178,Full,1.3657738462915607
1179,Truncated,2.419966240389556
1180,Full,1.5817844051752252
1181,Truncated,2.4513481576147247
1182,Full,1.4562610786822898
1183,Truncated,2.4113179597476795
1184,Full,1.420996012169654
1185,Truncated,2.4368233927241407
1186,Full,1.395888362204032
1187,Truncated,2.4394988496339245
1188,Full,1.3867193781938136
1189,Truncated,2.4152782835163094
1190,Full,1.3958659319280033
1191,Truncated,2.4024868455627537
1192,Full,1.4381574199165474
1193,Truncated,2.402153784507593
1194,Full,1.4714881151275898
1195,Truncated,2.3915269038176836
1196,Full,1.429653312359225
1197,Truncated,2.4050423008524824
1198,Full,1.3900452969167327
1199,Truncated,2.4484859927324933
1200,Full,1.3479406118677768
1201,Truncated,2.426513773037611
1202,Full,1.421902221065436
1203,Truncated,2.400179164458275
1204,Full,1.412637814216606
1205,Truncated,2.4386609601594484
1206,Full,1.3131090114724706
1207,Truncated,2.4221989465453952
1208,Full,1.4627562604794542
1209,Truncated,2.4512118613132174
1210,Full,1.3911582369410795
1211,Truncated,2.419293493760203
1212,Full,1.4823847799709777
1213,Truncated,2.3894777444285777
1214,Full,1.3959260391757393
1215,Truncated,2.381355222809034
1216,Full,1.4166546233747837
1217,Truncated,2.426820816335465
1218,Full,1.4811783711719655
1219,Truncated,2.412371459106862
1220,Full,1.4456832574155274
1221,Truncated,2.4386330467239175
1222,Full,1.4221472038462617
1223,Truncated,2.4606960894140557
1224,Full,1.3409128602860536
1225,Truncated,2.411257226295519
1226,Full,1.4699037450541386
1227,Truncated,2.4614239379476452
1228,Full,1.3794925138537426
1229,Truncated,2.432662546286859
1230,Full,1.3798110505749563
1231,Truncated,2.449527844426849
1232,Full,1.3412065281596173
1233,Truncated,2.435850686918301
1234,Full,1.4632778478591337
1235,Truncated,2.386479726703743
1236,Full,1.379893130545032
1237,Truncated,2.398836847733983
1238,Full,1.3439484647112665
1239,Truncated,2.4335023067340877
1240,Full,1.3388829387052852
1241,Truncated,2.43442200840589
1242,Full,1.4147861836020827
1243,Truncated,2.37426852331167
1244,Full,1.4486137690006988
1245,Truncated,2.386215534292919
1246,Full,1.5114296662546962
1247,Truncated,2.4177025935443086
1248,Full,1.4193159631036307
1249,Truncated,2.419091575893139
1250,Full,1.4136006888305561
1251,Truncated,2.4143874297273724
1252,Full,1.4473470382543454
1253,Truncated,2.3639601269025157
1254,Full,1.392150786828958
1255,Truncated,2.4227033635836
1256,Full,1.3300938273294467
1257,Truncated,2.416674180525334
1258,Full,1.387158597221021
1259,Truncated,2.4214668750106116
1260,Full,1.4303120665140692
1261,Truncated,2.477789172540716
1262,Full,1.47523935422872
1263,Truncated,2.3953586119303707
1264,Full,1.3763482682379586
1265,Truncated,2.423366010705319
1266,Full,1.41400354889943
1267,Truncated,2.430425810881199
1268,Full,1.3656414494808842
1269,Truncated,2.3859962609448777
1270,Full,1.4742357564420607
1271,Truncated,2.4468043618852358
1272,Full,1.4171983750184467
1273,Truncated,2.412807006990507
1274,Full,1.461457848256393
1275,Truncated,2.4188191047578655
1276,Full,1.365615303456044
1277,Truncated,2.4141208381939387
1278,Full,1.4216856375829345
1279,Truncated,2.4162549804700797
1280,Full,1.494982948776093
1281,Truncated,2.392705704391317
1282,Full,1.3650948608531972
1283,Truncated,2.411285275394129
1284,Full,1.4540909622869962
1285,Truncated,2.429428545879135
1286,Full,1.3476597253281741
1287,Truncated,2.391628673415716
1288,Full,1.4401537894111127
1289,Truncated,2.395790471923638
1290,Full,1.2892798270097439
1291,Truncated,2.4025527305873124
1292,Full,1.3597590101290824
1293,Truncated,2.4191298551499694
1294,Full,1.365175412830122
1295,Truncated,2.41027203306414
1296,Full,1.3808153244405044
1297,Truncated,2.4546233467643703
1298,Full,1.4248773889776634
1299,Truncated,2.436602042023927
1300,Full,1.4516578624252752
1301,Truncated,2.4146822205486407
1302,Full,1.32318856365474
1303,Truncated,2.3733289867113183
1304,Full,1.3495613488962857
1305,Truncated,2.446242925463625
1306,Full,1.4016614529438185
1307,Truncated,2.4185356553705453
1308,Full,1.381761394017619
1309,Truncated,2.379852227751976
1310,Full,1.3507456796027193
1311,Truncated,2.435747300936631
1312,Full,1.3690400992777558
1313,Truncated,2.4106059692959065
1314,Full,1.3953807625858556
1315,Truncated,2.428107409432225
1316,Full,1.4881853965722156
1317,Truncated,2.419478548245079
1318,Full,1.4131783443407449
1319,Truncated,2.412790618345632
1320,Full,1.4613536033814676
1321,Truncated,2.4393700832051857
1322,Full,1.4405387962870646
1323,Truncated,2.4214735673565224
1324,Full,1.420467261257975
1325,Truncated,2.3738185913788152
1326,Full,1.3699963039196443
1327,Truncated,2.4258342344327386
1328,Full,1.5181673569430238
1329,Truncated,2.4409518535467596
1330,Full,1.3880754655923604
1331,Truncated,2.388934841475157
1332,Full,1.3973396911851999
1333,Truncated,2.395856327516909
1334,Full,1.368200521993898
1335,Truncated,2.4328933849257077
1336,Full,1.4400553160997327
1337,Truncated,2.436401110406029
1338,Full,1.4131642359108947
1339,Truncated,2.438853286805017
1340,Full,1.3884893819697806
1341,Truncated,2.4465819767335852
1342,Full,1.3105985811255043
1343,Truncated,2.4082647382426
1344,Full,1.3571905057767633
1345,Truncated,2.4472226466286147
1346,Full,1.395593413385236
1347,Truncated,2.375170355389004
1348,Full,1.4571356134156468
1349,Truncated,2.3892296811638767
1350,Full,1.3524968346017396
1351,Truncated,2.4509838382928315
1352,Full,1.4454192916050186
1353,Truncated,2.410309263962554
1354,Full,1.4204388142171815
1355,Truncated,2.4650846742237698
1356,Full,1.441603058127457
1357,Truncated,2.3756885945665545
1358,Full,1.401702980746657
1359,Truncated,2.3971433663425485
1360,Full,1.3908561784047795
1361,Truncated,2.4421745762812006
1362,Full,1.465448764079715
1363,Truncated,2.451433825582831
1364,Full,1.378949161166855
1365,Truncated,2.4421164393638826
1366,Full,1.4615438803017948
1367,Truncated,2.4317695139358357
1368,Full,1.3285887427763021
1369,Truncated,2.425971709378441
1370,Full,1.4124062769533299
1371,Truncated,2.4105323537235206
1372,Full,1.3438264739669692
1373,Truncated,2.446045835978903
1374,Full,1.4579584137815724
1375,Truncated,2.4288179891167863
1376,Full,1.4938596907892736
1377,Truncated,2.3887408022647185
1378,Full,1.4132328863672956
1379,Truncated,2.4655510441798514
1380,Full,1.3549555141527396
1381,Truncated,2.38107497807551
1382,Full,1.4013287117631328
1383,Truncated,2.429079105961871
1384,Full,1.391440189273633
1385,Truncated,2.464625938999071
1386,Full,1.3130373213633804
1387,Truncated,2.381714718456406
1388,Full,1.4710788367273935
1389,Truncated,2.4214404642654914
1390,Full,1.2126493357573846
1391,Truncated,2.4260267694395594
1392,Full,1.4554805682951932
1393,Truncated,2.4292450747611247
1394,Full,1.3390173981824045
1395,Truncated,2.402151427017087
1396,Full,1.3039258603964081
1397,Truncated,2.4163757709984197
1398,Full,1.4531950957762583
1399,Truncated,2.430321126851214
1400,Full,1.3685871408496957
1401,Truncated,2.4264488897199867
1402,Full,1.4279959435765333
1403,Truncated,2.445561123716895
1404,Full,1.44762904129483
1405,Truncated,2.402881141459283
1406,Full,1.3770187767540762
1407,Truncated,2.4368775545541825
1408,Full,1.2485601649593843
1409,Truncated,2.436812500493315
1410,Full,1.4412330820778763
1411,Truncated,2.4434867414199823
1412,Full,1.3841229837209519
1413,Truncated,2.4236853620106715
1414,Full,1.3850977324595648
1415,Truncated,2.4165067193257217
1416,Full,1.406080803616736
1417,Truncated,2.4030474722104076
1418,Full,1.2786778498789766
1419,Truncated,2.4066882142097628
1420,Full,1.433187609063567
1421,Truncated,2.4097892224143087
1422,Full,1.4549768258102187
1423,Truncated,2.4021564147692573
1424,Full,1.3832436658592218
1425,Truncated,2.42586370790334
1426,Full,1.394951717033
1427,Truncated,2.387355645126122
1428,Full,1.4034413722709027
1429,Truncated,2.420375634245908
1430,Full,1.4005296472379438
1431,Truncated,2.3842985555479705
1432,Full,1.43102340271145
1433,Truncated,2.431608688400042
1434,Full,1.328647217576672
1435,Truncated,2.4008051575052356
1436,Full,1.4911432468742594
1437,Truncated,2.4081045965107983
1438,Full,1.338785426700818
1439,Truncated,2.426229144037504
1440,Full,1.3373030954541199
1441,Truncated,2.380248573182287
1442,Full,1.4459397593213912
1443,Truncated,2.4392706024142585
1444,Full,1.3809330598084906
1445,Truncated,2.4708640192858984
1446,Full,1.3504399927320625
1447,Truncated,2.4355525029554785
1448,Full,1.4053844625393972
1449,Truncated,2.4230542086436406
1450,Full,1.39153925070955
1451,Truncated,2.365716197810896
1452,Full,1.2918941443102103
1453,Truncated,2.4281840449079266
1454,Full,1.4662327818344534
1455,Truncated,2.4112821260914385
1456,Full,1.4117848917260536
1457,Truncated,2.4442758782063643
1458,Full,1.4271391559309556
1459,Truncated,2.389757208174752
1460,Full,1.4364745954122853
1461,Truncated,2.477154962351771
1462,Full,1.5017688180549977
1463,Truncated,2.4247946623593974
1464,Full,1.473011409293381
1465,Truncated,2.443617257893391
1466,Full,1.4071293423797127
1467,Truncated,2.425972006469876
1468,Full,1.4534048797173902
1469,Truncated,2.375908390128526
1470,Full,1.4228693087595983
1471,Truncated,2.4080517457136894
1472,Full,1.3991515949668103
1473,Truncated,2.4152260821740605
1474,Full,1.470762099001759
1475,Truncated,2.4423849055200924
1476,Full,1.4065409802419284
1477,Truncated,2.455203522474333
1478,Full,1.2997492808375604
1479,Truncated,2.37172155734108
1480,Full,1.4191968620312703
1481,Truncated,2.3924763847505095
1482,Full,1.4546946546753934
1483,Truncated,2.4147445720482765
1484,Full,1.4103794106435386
1485,Truncated,2.431027886384416
1486,Full,1.4049678236054701
1487,Truncated,2.412044083680936
1488,Full,1.4196844702983906
1489,Truncated,2.4281078398324376
1490,Full,1.4170945253176488
1491,Truncated,2.4402559729724964
1492,Full,1.4406003959768454
1493,Truncated,2.4186292229015462
1494,Full,1.4498867049365127
1495,Truncated,2.423433117308551
1496,Full,1.391454605015107
1497,Truncated,2.426111371562114
1498,Full,1.3908838784219117
1499,Truncated,2.4147369884312866
1500,Full,1.4600160153743267
1501,Truncated,2.393219933777929
1502,Full,1.3850275205547167
1503,Truncated,2.4022433594281503
1504,Full,1.503906997163876
1505,Truncated,2.4103206342885506
1506,Full,1.3817888554912279
1507,Truncated,2.430910928510143
1508,Full,1.3808608307740633
1509,Truncated,2.431525538874971
1510,Full,1.5135677149823086
1511,Truncated,2.440856954782446
1512,Full,1.3933239287552097
1513,Truncated,2.436181855390619
1514,Full,1.4637934217581134
1515,Truncated,2.409523418948199
1516,Full,1.491059095940827
1517,Truncated,2.395704949836186
1518,Full,1.3606263004679295
1519,Truncated,2.470092520648831
1520,Full,1.461780910723729
1521,Truncated,2.4139006559938343
1522,Full,1.4699595063161015
1523,Truncated,2.4231864337477473
1524,Full,1.395742289961856
1525,Truncated,2.4011501515388156
1526,Full,1.3731534131845406
1527,Truncated,2.4155338256835712
1528,Full,1.4292243784979761
1529,Truncated,2.4368448225225388
1530,Full,1.424310110588443
1531,Truncated,2.413310229692237
1532,Full,1.4319500978537663
1533,Truncated,2.403635952397088
1534,Full,1.407177470243989
1535,Truncated,2.3959869281769537
1536,Full,1.4879040429350916
1537,Truncated,2.436335307769985
1538,Full,1.414715293718042
1539,Truncated,2.3937216558736396
1540,Full,1.47514617181704
1541,Truncated,2.442195003494348
1542,Full,1.4418619363435763
1543,Truncated,2.4456328028673804
1544,Full,1.354132051542985
1545,Truncated,2.3939171298237403
1546,Full,1.4137277994424038
1547,Truncated,2.4494541985182208
1548,Full,1.4573365234122115
1549,Truncated,2.441302048996657
1550,Full,1.3483802505449263
1551,Truncated,2.431202939083465
1552,Full,1.4100797334716888
1553,Truncated,2.414531065253165
1554,Full,1.3669471493455703
1555,Truncated,2.415657506319559
1556,Full,1.4310107956218203
1557,Truncated,2.4089313772263687
1558,Full,1.408959904393472
1559,Truncated,2.408101187452954
1560,Full,1.4612730983052054
1561,Truncated,2.397255723342538
1562,Full,1.3583086645589826
1563,Truncated,2.417199724726032
1564,Full,1.411229982797047
1565,Truncated,2.4510402263200297
1566,Full,1.4506766209455855
1567,Truncated,2.394364576078652
1568,Full,1.5081917345749363
1569,Truncated,2.4352904489062737
1570,Full,1.3454904629902584
1571,Truncated,2.4453160408385393
1572,Full,1.3468839476775687
1573,Truncated,2.3985727655746834
1574,Full,1.4973268013566134
1575,Truncated,2.40021418013655
1576,Full,1.367859284148904
1577,Truncated,2.4043721662747997
1578,Full,1.4518641203130165
1579,Truncated,2.3936542932795053
1580,Full,1.3577612863692132
1581,Truncated,2.4324769960373467
1582,Full,1.3911077484727696
1583,Truncated,2.4075760140578994
1584,Full,1.3875305138658194
1585,Truncated,2.4324880590047795
1586,Full,1.4801863209600554
1587,Truncated,2.4068236005550534
1588,Full,1.4225430386507374
1589,Truncated,2.4116428452425986
1590,Full,1.4819912126982797
1591,Truncated,2.4360867403977133
1592,Full,1.3591652469148883
1593,Truncated,2.4069358185859153
1594,Full,1.3775139176612186
1595,Truncated,2.4408505999226007
1596,Full,1.4361468387303629
1597,Truncated,2.4518325242958285
1598,Full,1.3234358163903497
1599,Truncated,2.4128741803841662
1600,Full,1.4720253809277375
1601,Truncated,2.41515418549094
1602,Full,1.4176805316044052
1603,Truncated,2.435839835476156
1604,Full,1.403430658171759
1605,Truncated,2.405973771409605
1606,Full,1.3334428172392179
1607,Truncated,2.418321959956008
1608,Full,1.4280721206155036
1609,Truncated,2.435695332926155
1610,Full,1.356096197708263
1611,Truncated,2.400229491329275
1612,Full,1.357820348248832
1613,Truncated,2.4353848678040335
1614,Full,1.3851528759709169
1615,Truncated,2.3723304456170857
1616,Full,1.3668920547477044
1617,Truncated,2.4011183443697943
1618,Full,1.387080692787659
1619,Truncated,2.4096776896914576
1620,Full,1.4464263902440868
1621,Truncated,2.4187826778321933
1622,Full,1.486332831051627
1623,Truncated,2.4133736710294045
1624,Full,1.3811631935289586
1625,Truncated,2.41136534221726
1626,Full,1.377281473361687
1627,Truncated,2.38643483745947
1628,Full,1.4080265603267315
1629,Truncated,2.420316728381733
1630,Full,1.406603283204394
1631,Truncated,2.434214099954467
1632,Full,1.4106314472447914
1633,Truncated,2.437191182682154
1634,Full,1.4329852187752512
1635,Truncated,2.415227125791141
1636,Full,1.4337708506287183
1637,Truncated,2.444218987009447
1638,Full,1.4652903632710301
1639,Truncated,2.402827749022066
1640,Full,1.5064357991015545
1641,Truncated,2.354583157441364
1642,Full,1.49642847881699
1643,Truncated,2.442901796717581
1644,Full,1.3788149133357144
1645,Truncated,2.425150220142723
1646,Full,1.4974372831035112
1647,Truncated,2.4091257344639794
1648,Full,1.472466371247425
1649,Truncated,2.373490939650268
1650,Full,1.3440366583575551
1651,Truncated,2.382870822295783
1652,Full,1.3024478118470746
1653,Truncated,2.441156359237598
1654,Full,1.3603004205077032
1655,Truncated,2.4083900821115263
1656,Full,1.299324922302056
1657,Truncated,2.4038675155756226
1658,Full,1.4807087272368178
1659,Truncated,2.38024244861598
1660,Full,1.3852259722836127
1661,Truncated,2.4299997556373816
1662,Full,1.3817860124600674
1663,Truncated,2.4376506419824167
1664,Full,1.4732195223365192
1665,Truncated,2.4278776608478867
1666,Full,1.3846320287198806
1667,Truncated,2.4620583919601957
1668,Full,1.421118915775397
1669,Truncated,2.4464882441860833
1670,Full,1.3430475703094995
1671,Truncated,2.445821432802494
1672,Full,1.4042209041435503
1673,Truncated,2.4357083603431193
1674,Full,1.4359025572100805
1675,Truncated,2.4150098916204343
1676,Full,1.4344598368924175
1677,Truncated,2.3976895902316584
1678,Full,1.39059614356614
1679,Truncated,2.3929555638616358
1680,Full,1.3963218487213325
1681,Truncated,2.3839122451821226
1682,Full,1.3823123045428551
1683,Truncated,2.4534398103254986
1684,Full,1.3820184905147301
1685,Truncated,2.412543763716481
1686,Full,1.4562779989944339
1687,Truncated,2.4122480906401362
1688,Full,1.3552969025342403
1689,Truncated,2.3500009868980727
1690,Full,1.426778253225874
1691,Truncated,2.42202686436542
1692,Full,1.3778493128847178
1693,Truncated,2.4273871083320007
1694,Full,1.4120224796188199
1695,Truncated,2.4111057636063835
1696,Full,1.3893042048023423
1697,Truncated,2.415806092635668
1698,Full,1.4037169045245004
1699,Truncated,2.4128990221325486
1700,Full,1.4697332537150707
1701,Truncated,2.433520918293341
1702,Full,1.434686631044738
1703,Truncated,2.4077568495396506
1704,Full,1.4678764225675764
1705,Truncated,2.4320156869349416
1706,Full,1.3773133051617588
1707,Truncated,2.4001669709982485
1708,Full,1.386558277750042
1709,Truncated,2.357742543319495
1710,Full,1.4507434438324727
1711,Truncated,2.442235006886475
1712,Full,1.4769781284473622
1713,Truncated,2.4137906331793464
1714,Full,1.4666371635004491
1715,Truncated,2.428396691462755
1716,Full,1.44204879465252
1717,Truncated,2.4368381385424263
1718,Full,1.4485276653466297
1719,Truncated,2.4014627020558685
1720,Full,1.4041853510313935
1721,Truncated,2.41705776492174
1722,Full,1.4301122340705565
1723,Truncated,2.3932138920222057
1724,Full,1.343262560333056
1725,Truncated,2.3559034777260495
1726,Full,1.384978864118408
1727,Truncated,2.3973922065539646
1728,Full,1.3835289181517514
1729,Truncated,2.4351755864219475
1730,Full,1.3571916410551852
1731,Truncated,2.3921564847949393
1732,Full,1.3362589978213855
1733,Truncated,2.4474462653755986
1734,Full,1.4902919934901036
1735,Truncated,2.423245826405812
1736,Full,1.4435032822723382
1737,Truncated,2.4157352250619213
1738,Full,1.3534123084920993
1739,Truncated,2.4638548814405175
1740,Full,1.4300299767770208
1741,Truncated,2.4269835314080543
1742,Full,1.4568849924123686
1743,Truncated,2.4209743330552027
1744,Full,1.4518445941475997
1745,Truncated,2.425833589577361
1746,Full,1.4294053303535557
1747,Truncated,2.40301531804309
1748,Full,1.4343939231479097
1749,Truncated,2.442364389197673
1750,Full,1.4711512115143637
1751,Truncated,2.4010386304108438
1752,Full,1.323382981850815
1753,Truncated,2.409430846403253
1754,Full,1.3883872044193764
1755,Truncated,2.433921599260437
1756,Full,1.3307015028992937
1757,Truncated,2.424289746475123
1758,Full,1.4631887901242633
1759,Truncated,2.4583935791345133
1760,Full,1.4230204501474835
1761,Truncated,2.433936300408958
1762,Full,1.4404730218954953
1763,Truncated,2.406699894904221
1764,Full,1.3232434516639227
1765,Truncated,2.424947920164912
1766,Full,1.4968964153527091
1767,Truncated,2.4457217191497915
1768,Full,1.326146657962802
1769,Truncated,2.4088565793082397
1770,Full,1.3628072443131551
1771,Truncated,2.375951735246941
1772,Full,1.38838754926554
1773,Truncated,2.423079587024173
1774,Full,1.3258202022711483
1775,Truncated,2.404151132158243
1776,Full,1.3860323245143096
1777,Truncated,2.417604156968087
1778,Full,1.5277859185796907
1779,Truncated,2.43468995168129
1780,Full,1.551991875706522
1781,Truncated,2.4354442614929135
1782,Full,1.3622672735873624
1783,Truncated,2.4261572954879234
1784,Full,1.3777923950408137
1785,Truncated,2.3323166058657665
1786,Full,1.3519272242305171
1787,Truncated,2.439860347911727
1788,Full,1.4996536064792454
1789,Truncated,2.4234183675779404
1790,Full,1.2837396129450014
1791,Truncated,2.392702414347407
1792,Full,1.4834866843327785
1793,Truncated,2.3647274882858733
1794,Full,1.4182920595525688
1795,Truncated,2.4067653324511475
1796,Full,1.3617698668187859
1797,Truncated,2.4029191884804133
1798,Full,1.4916897914689837
1799,Truncated,2.4225600251187402
1800,Full,1.3653782769315181
1801,Truncated,2.4023432151302755
1802,Full,1.460684021557972
1803,Truncated,2.447468300494871
1804,Full,1.405219865655619
1805,Truncated,2.374219994137282
1806,Full,1.4398276908006582
1807,Truncated,2.3973561882414893
1808,Full,1.3978719497693528
1809,Truncated,2.341730328676073
1810,Full,1.3633893285554843
1811,Truncated,2.395196035877844
1812,Full,1.4213043352815575
1813,Truncated,2.4238545776644904
1814,Full,1.3440463061427033
1815,Truncated,2.3831506815760926
1816,Full,1.3973175486461098
1817,Truncated,2.4197315710963734
1818,Full,1.4618641848290652
1819,Truncated,2.4263927699023418
1820,Full,1.486686983784331
1821,Truncated,2.431198242477295
1822,Full,1.3310759018141978
1823,Truncated,2.4323561935195235
1824,Full,1.4529983621285527
1825,Truncated,2.4383937843193806
1826,Full,1.3720811909678843
1827,Truncated,2.42590867370735
1828,Full,1.4015444113109086
1829,Truncated,2.4525819387997485
1830,Full,1.4530652108007545
1831,Truncated,2.42626478738507
1832,Full,1.4526912615400889
1833,Truncated,2.4493802278791366
1834,Full,1.3624311354902645
1835,Truncated,2.422309990549874
1836,Full,1.4505310225471881
1837,Truncated,2.412007289222852
1838,Full,1.4317201612110215
1839,Truncated,2.419641383599429
1840,Full,1.5427141119242134
1841,Truncated,2.40489441609039
1842,Full,1.3919175104718986
1843,Truncated,2.4350830164461383
1844,Full,1.3996659095347246
1845,Truncated,2.4348133447398093
