,condition,entropy
225,Truncated,1.0200024619649704
226,Full,0.614220328019885
227,Truncated,1.0015036622432705
228,Full,0.6353726500575567
229,Truncated,0.9874889624299239
230,Full,0.5921602683721703
231,Truncated,1.0089123485747369
232,Full,0.581846097426546
233,Truncated,0.9452015725941325
234,Full,0.5940717591554834
235,Truncated,0.9647207529788386
236,Full,0.5889734758053177
237,Truncated,0.9982734677325051
238,Full,0.5190330293309903
239,Truncated,0.9305089215551631
240,Full,0.6111363684732961
241,Truncated,0.9731512388667516
242,Full,0.6093765693861316
243,Truncated,0.9675535043327044
244,Full,0.6099331579210878
245,Truncated,0.9080355163478953
246,Full,0.5678537530012105
247,Truncated,0.9162079579878807
248,Full,0.6115452632582213
249,Truncated,0.982810213000586
250,Full,0.5792678330156744
251,Truncated,0.9548153191407326
252,Full,0.5883940269855846
253,Truncated,0.9086527155486996
254,Full,0.5738577424269379
255,Truncated,0.9675388387179009
256,Full,0.6380423846298062
257,Truncated,0.9484217753134165
258,Full,0.605493019216824
259,Truncated,1.000331629924915
260,Full,0.5893682350382837
261,Truncated,0.9929383486618357
262,Full,0.5879574166767667
263,Truncated,0.9440547765476722
264,Full,0.6000339369317172
265,Truncated,0.9453882985873087
266,Full,0.5836566405684062
267,Truncated,0.9804567536298467
268,Full,0.556626688216341
269,Truncated,0.9772656690458583
270,Full,0.5987419435321476
271,Truncated,0.9439391390515028
272,Full,0.5705877297198144
273,Truncated,0.9615571091629872
274,Full,0.5861954723134081
275,Truncated,0.9657662120578551
276,Full,0.5517945671373506
277,Truncated,0.9720981017573485
278,Full,0.6235393756310353
279,Truncated,1.006640909453176
280,Full,0.5553447780046374
281,Truncated,0.9661666860260706
282,Full,0.633267248449962
283,Truncated,1.0240891002933796
284,Full,0.6535949061394337
285,Truncated,1.0335578084112498
286,Full,0.6157679721243684
287,Truncated,0.9188351066225051
288,Full,0.6278735289062682
289,Truncated,0.9461602422648998
290,Full,0.5144148011690314
291,Truncated,0.9483691293459291
292,Full,0.5380384193362397
293,Truncated,0.9185247100811148
294,Full,0.6036375272421235
295,Truncated,0.9942594801743616
296,Full,0.5975738393758729
297,Truncated,0.9857023622939141
298,Full,0.5599163778873855
299,Truncated,0.9403960825671794
300,Full,0.6010141297260172
301,Truncated,1.0309036566036633
302,Full,0.5841193912481676
303,Truncated,0.9224838868537968
304,Full,0.5504811047215638
305,Truncated,0.931808372309619
306,Full,0.6329370599160442
307,Truncated,1.0010908333671613
308,Full,0.5262912379801047
