,condition,entropy
223,Truncated,0.703258554188538
224,Full,0.33895663373413426
225,Truncated,0.6570439121258989
226,Full,0.35972979668769406
227,Truncated,0.7168699813751516
228,Full,0.32967922520268816
229,Truncated,0.6995146917121622
230,Full,0.3883562528771826
231,Truncated,0.7098496581583238
232,Full,0.3355767694354759
233,Truncated,0.6658876955447804
234,Full,0.3173046729565732
235,Truncated,0.7232323058733948
236,Full,0.3126465273443166
237,Truncated,0.7241923237016749
238,Full,0.36956621264402006
239,Truncated,0.6483202188474024
240,Full,0.3420730064472838
241,Truncated,0.7154074208882911
242,Full,0.4127528010530136
243,Truncated,0.6946463726807113
244,Full,0.2872069604990712
245,Truncated,0.6493405254291754
246,Full,0.32665198441366605
247,Truncated,0.722411818910896
248,Full,0.38690463786546403
249,Truncated,0.7302796262172001
250,Full,0.3610233135185096
251,Truncated,0.7622642891176844
252,Full,0.3278696877857608
253,Truncated,0.6200996576865724
254,Full,0.37325442502067774
255,Truncated,0.7354033529998253
256,Full,0.3077507934811527
257,Truncated,0.642185124262803
258,Full,0.4105831438675514
259,Truncated,0.7432313528716025
260,Full,0.3499103756501086
261,Truncated,0.6765267583955393
262,Full,0.35165776365067125
263,Truncated,0.7060116523742395
264,Full,0.33825248048354256
265,Truncated,0.6984329446841556
266,Full,0.3372912819856877
267,Truncated,0.7468815163508914
268,Full,0.34294270442425734
269,Truncated,0.6504044581150393
270,Full,0.35055205395321026
271,Truncated,0.6845960914349638
272,Full,0.36958904063429343
273,Truncated,0.675588091756502
274,Full,0.3251909605570961
275,Truncated,0.6808435299183012
276,Full,0.32139818209269716
277,Truncated,0.6866059914022802
278,Full,0.34674770286920337
279,Truncated,0.6738228799475606
280,Full,0.33463452989240533
281,Truncated,0.7095905410047034
282,Full,0.3194248289238442
283,Truncated,0.6455800710675538
284,Full,0.37719503032131874
285,Truncated,0.6811418647455013
286,Full,0.33813034553992966
287,Truncated,0.5708081777288425
288,Full,0.29749778824100825
289,Truncated,0.6418106250224372
290,Full,0.3887166273948059
291,Truncated,0.7559776859661246
292,Full,0.31961051444573535
293,Truncated,0.6724508555186411
294,Full,0.32750426868946353
295,Truncated,0.6506604870787174
296,Full,0.2728446097798794
297,Truncated,0.644123063607877
298,Full,0.3360299214000711
299,Truncated,0.6614744924444953
300,Full,0.33651541622659314
301,Truncated,0.738603091065526
302,Full,0.36369413138482387
303,Truncated,0.7752646916885787
304,Full,0.33188110329077647
305,Truncated,0.739919221040341
306,Full,0.35971359304942657
307,Truncated,0.729170739408826
308,Full,0.3216805471041854
309,Truncated,0.7311042971234986
310,Full,0.3553422447597364
311,Truncated,0.664558142496962
312,Full,0.36738286544644105
313,Truncated,0.7884918420509422
314,Full,0.2573524649968371
315,Truncated,0.6452121707331562
316,Full,0.2961118240759339
317,Truncated,0.7398485215767858
318,Full,0.3323454321683895
319,Truncated,0.6534395501306386
320,Full,0.3508726974850343
321,Truncated,0.7598614255876467
322,Full,0.33955154405726534
323,Truncated,0.7619209111697102
324,Full,0.27978049860899107
325,Truncated,0.5852661217565531
326,Full,0.3565994880889606
327,Truncated,0.7289140396613611
328,Full,0.3534094019048104
329,Truncated,0.7294131137573296
330,Full,0.33925800287142327
331,Truncated,0.7113368504662952
332,Full,0.4569231663668902
333,Truncated,0.6959435976283147
334,Full,0.3317139033548975
335,Truncated,0.6590259090192115
336,Full,0.28086322855156076
337,Truncated,0.6322083912771902
338,Full,0.39187630749824653
339,Truncated,0.6917890235922782
340,Full,0.3775434658273917
341,Truncated,0.7107776430069439
342,Full,0.3101378927151132
343,Truncated,0.6091381756050525
344,Full,0.3547173918630834
345,Truncated,0.6431199877731459
346,Full,0.3291172281593251
347,Truncated,0.6276375870051266
348,Full,0.34117980588361807
349,Truncated,0.6803431618200486
350,Full,0.3883377529495672
351,Truncated,0.6834483216027506
352,Full,0.3074410400751945
353,Truncated,0.6833334514578996
354,Full,0.318269191285301
355,Truncated,0.7503719980615591
356,Full,0.4150218354774912
357,Truncated,0.7416004039952405
358,Full,0.3280586137551595
359,Truncated,0.6599948869974858
360,Full,0.2885112340976626
361,Truncated,0.7437907761096477
362,Full,0.31805719723754017
363,Truncated,0.674312821158986
364,Full,0.2875352200081546
365,Truncated,0.657035024888431
366,Full,0.390079941970195
367,Truncated,0.6144074065280362
368,Full,0.35406066703184635
369,Truncated,0.6739057834263431
370,Full,0.4034431741962685
371,Truncated,0.7424236670140012
372,Full,0.35570871671639004
373,Truncated,0.7660327386316583
374,Full,0.3696884832244111
375,Truncated,0.7073733769737144
376,Full,0.33328320986851345
377,Truncated,0.6504543487468711
378,Full,0.4127231268899413
379,Truncated,0.6788654827063175
380,Full,0.32945669773376657
381,Truncated,0.6729365926871694
382,Full,0.3444625288051998
383,Truncated,0.7082613312407451
384,Full,0.30216803674296444
385,Truncated,0.6673756041137162
386,Full,0.40000917727849217
387,Truncated,0.7421014645187277
388,Full,0.30813380463593176
389,Truncated,0.7199795577418872
390,Full,0.3636551935004723
391,Truncated,0.7062729160051499
392,Full,0.3188806492576504
393,Truncated,0.772137973379027
394,Full,0.3310335257474992
395,Truncated,0.6354254311070655
396,Full,0.39840340471571606
397,Truncated,0.6958609024578271
398,Full,0.3473331776071213
399,Truncated,0.7004750774051348
400,Full,0.3106195274424707
401,Truncated,0.6617243280011301
402,Full,0.33097549662731074
403,Truncated,0.6911579511875166
404,Full,0.3019187655337458
405,Truncated,0.687449752969416
406,Full,0.3652615352922063
407,Truncated,0.6689630636266599
408,Full,0.3452664710005408
409,Truncated,0.7299816303667664
410,Full,0.3434481583607975
411,Truncated,0.7016263992269103
412,Full,0.3580898626139251
413,Truncated,0.6623204434497858
414,Full,0.3069996706038593
415,Truncated,0.6237029904346535
416,Full,0.31111645191925064
417,Truncated,0.6758989102823936
418,Full,0.3966392617308752
419,Truncated,0.7288313134208335
420,Full,0.3010853995985828
421,Truncated,0.6795103560317277
422,Full,0.32665603690046047
423,Truncated,0.6498744667295892
424,Full,0.34948880865482657
425,Truncated,0.6322059160678044
426,Full,0.3079381235693813
427,Truncated,0.637912650734868
428,Full,0.3176290753119577
429,Truncated,0.7180982614700502
430,Full,0.40071327576849985
431,Truncated,0.7315862824248103
432,Full,0.37194904300221165
433,Truncated,0.7909830692756619
434,Full,0.3631420455932608
435,Truncated,0.7152341696586576
436,Full,0.36971628357622977
437,Truncated,0.6887146442657627
438,Full,0.3624329629418492
439,Truncated,0.7440817107898584
440,Full,0.3237253945564818
441,Truncated,0.7349434538461012
442,Full,0.35092329456018334
443,Truncated,0.6596841788224268
444,Full,0.321520802365594
445,Truncated,0.6391380346058319
446,Full,0.36627279008149777
447,Truncated,0.6959208481837488
448,Full,0.2817055206485367
449,Truncated,0.6587106604365082
450,Full,0.3408894104640732
451,Truncated,0.6728666288376943
452,Full,0.37569580311595174
453,Truncated,0.6441776120298045
454,Full,0.3321073510012731
455,Truncated,0.6573124644719363
456,Full,0.38540953727639166
457,Truncated,0.6930075265944321
458,Full,0.33644604419218355
459,Truncated,0.6619311071975373
460,Full,0.36348816649581983
461,Truncated,0.6376861222212761
462,Full,0.3542467222239577
463,Truncated,0.6725826276449952
464,Full,0.36221181221754006
465,Truncated,0.7183103207292062
466,Full,0.2924250260953056
467,Truncated,0.7197371031643928
468,Full,0.34945894257223753
469,Truncated,0.6412851293451779
470,Full,0.3117904596561656
471,Truncated,0.6703203651282957
472,Full,0.35638775916206444
473,Truncated,0.6813910857024639
474,Full,0.3140785352486795
475,Truncated,0.7073430345131949
476,Full,0.3315384478315934
477,Truncated,0.6399559867015618
478,Full,0.33954445037036174
479,Truncated,0.7379126384903816
480,Full,0.35602080993174057
481,Truncated,0.651406502661579
482,Full,0.3939653757359085
483,Truncated,0.7131033432886228
484,Full,0.35248849278738553
485,Truncated,0.7029722625613644
486,Full,0.27533034545576607
487,Truncated,0.6950384817711549
488,Full,0.287693371456579
489,Truncated,0.6636224450808955
490,Full,0.36926623945996295
491,Truncated,0.6300379387282127
492,Full,0.3534337935850641
493,Truncated,0.6448487089898707
494,Full,0.31346200673132113
495,Truncated,0.568442557981931
496,Full,0.3766770102861139
497,Truncated,0.7242784838822315
498,Full,0.3014745694611734
499,Truncated,0.7151104814786934
500,Full,0.3294984549748713
501,Truncated,0.6918854489810443
502,Full,0.2953636800283691
503,Truncated,0.6559628628824031
504,Full,0.35435316530788447
505,Truncated,0.742722129611369
506,Full,0.3222443292321382
507,Truncated,0.6823788152669411
508,Full,0.40117447014795493
509,Truncated,0.6830898323610571
510,Full,0.3240133785234081
511,Truncated,0.7101099881587355
512,Full,0.3404473686739826
513,Truncated,0.6479539572757476
514,Full,0.3408806799774809
515,Truncated,0.6119920814151902
516,Full,0.34244748479629744
517,Truncated,0.7290298347504712
518,Full,0.34180804262923586
519,Truncated,0.6558581243099897
520,Full,0.30614873955108
521,Truncated,0.6419641611801798
522,Full,0.3171940721781031
523,Truncated,0.6769023224547915
524,Full,0.2734749821137356
525,Truncated,0.7204342881378496
526,Full,0.3727814101228779
527,Truncated,0.6638846955675173
528,Full,0.3356618452664676
529,Truncated,0.7436525975361925
530,Full,0.4086890104561048
531,Truncated,0.7523827729114002
532,Full,0.34385216157860016
533,Truncated,0.7200631052712125
534,Full,0.2995521723368129
535,Truncated,0.7394848330398959
536,Full,0.33131319000003323
537,Truncated,0.6887199190065499
538,Full,0.3582636901371817
539,Truncated,0.6862851319868994
540,Full,0.3612339131654436
541,Truncated,0.7220731440705743
542,Full,0.2830606053067177
543,Truncated,0.6853355666474253
544,Full,0.39003626812039677
545,Truncated,0.6557770048996756
546,Full,0.3391757725392685
547,Truncated,0.759241131704902
548,Full,0.34765463618011744
549,Truncated,0.6409405699941098
550,Full,0.3162601407803844
551,Truncated,0.7210792198396727
552,Full,0.3651066751958005
553,Truncated,0.6829411677455347
554,Full,0.3837840573787075
555,Truncated,0.6990600757081735
556,Full,0.3287906066202525
557,Truncated,0.6675000320031976
558,Full,0.3618112877342288
559,Truncated,0.7457207915688128
560,Full,0.3741154842592162
561,Truncated,0.6718102762414025
562,Full,0.326239016704016
563,Truncated,0.6233263693059349
564,Full,0.3380864747711518
565,Truncated,0.6616604218038179
566,Full,0.3733483042665573
567,Truncated,0.635696833859241
568,Full,0.3165164690125374
569,Truncated,0.6827798441955022
570,Full,0.28696145797723366
571,Truncated,0.6804287056355736
572,Full,0.2915720453616385
573,Truncated,0.6205472056090479
574,Full,0.36900955053957557
575,Truncated,0.7020622866488777
576,Full,0.3437233985415025
577,Truncated,0.6916827077815952
578,Full,0.3331224643053812
579,Truncated,0.673910066808679
580,Full,0.2836285925162125
581,Truncated,0.6434189424107756
582,Full,0.33771936229347566
583,Truncated,0.6824676816972018
584,Full,0.3797385909663856
585,Truncated,0.6658566295359022
586,Full,0.30393682909809144
587,Truncated,0.6563592231714447
588,Full,0.28433165470099014
589,Truncated,0.6485955696809996
590,Full,0.3963544953658659
591,Truncated,0.7148873804723243
592,Full,0.3101503111642121
593,Truncated,0.649926281279281
594,Full,0.3842169464356172
595,Truncated,0.7300518683752555
596,Full,0.3288906003870645
597,Truncated,0.7359729944883019
598,Full,0.4075713555364744
599,Truncated,0.6941412657400879
600,Full,0.31390062657546286
601,Truncated,0.6038301829645322
602,Full,0.29661899148810844
603,Truncated,0.6678088199907015
604,Full,0.36966851781771864
605,Truncated,0.7134317046124866
606,Full,0.38743745524350565
607,Truncated,0.7157697580176484
608,Full,0.3076309009133878
609,Truncated,0.5876981657926307
610,Full,0.3647296003251462
611,Truncated,0.6303357991357923
612,Full,0.34723647789501194
613,Truncated,0.707422332133171
614,Full,0.33378384211482753
615,Truncated,0.6959345870149566
616,Full,0.34724059896657705
617,Truncated,0.6729525978706413
618,Full,0.34690539066681897
619,Truncated,0.6324490651236648
620,Full,0.3548635279109203
621,Truncated,0.7519702300272152
622,Full,0.32611282610944387
623,Truncated,0.6833725670255217
624,Full,0.35898723520289283
625,Truncated,0.6810664339230798
626,Full,0.36853458282875157
627,Truncated,0.6501045697404914
628,Full,0.38421437617388227
629,Truncated,0.6057999141523827
630,Full,0.3273145771513365
631,Truncated,0.5753803200721741
632,Full,0.32616096540300543
633,Truncated,0.7225438103088349
634,Full,0.36443670231848213
635,Truncated,0.62654679852083
636,Full,0.3637519350806178
637,Truncated,0.6774113497892843
638,Full,0.33401408476422034
639,Truncated,0.6690183308464599
640,Full,0.3451641573027002
641,Truncated,0.6448915536987541
642,Full,0.33654428797502467
643,Truncated,0.7296744510154789
644,Full,0.3324660337783815
645,Truncated,0.6878735264609398
646,Full,0.35668168524709337
647,Truncated,0.6528371097200701
648,Full,0.35665713424176104
649,Truncated,0.6706966283349282
650,Full,0.37476446333303814
651,Truncated,0.7304537479640072
652,Full,0.39688836809219363
653,Truncated,0.7025880556265656
654,Full,0.33897554385812123
655,Truncated,0.6762133713494193
656,Full,0.28948209520227935
657,Truncated,0.6538118492379165
658,Full,0.3395452120739875
659,Truncated,0.6803335803653366
660,Full,0.3500250248819155
661,Truncated,0.6486197256915526
662,Full,0.3334914548989735
663,Truncated,0.7055788358220105
664,Full,0.3562477258942827
665,Truncated,0.6504006852441375
666,Full,0.35255815510695626
667,Truncated,0.6667089863248227
668,Full,0.31215034147086645
669,Truncated,0.7015649257632729
670,Full,0.3046417185715804
671,Truncated,0.6587327799875792
672,Full,0.29721252021848715
673,Truncated,0.6738536342916793
674,Full,0.35409382293624986
675,Truncated,0.6509424288225032
676,Full,0.3280863289947385
677,Truncated,0.6977900139441554
678,Full,0.34270558262191714
679,Truncated,0.7242405913391299
680,Full,0.2975180061429262
681,Truncated,0.6444174819838908
682,Full,0.39135613835000643
683,Truncated,0.6646817944902647
684,Full,0.3183934596243259
685,Truncated,0.6706087954929492
686,Full,0.2984528551274103
687,Truncated,0.6310494386823623
688,Full,0.28955660427694674
689,Truncated,0.6623246538499601
690,Full,0.30835498622251306
691,Truncated,0.6647699111559102
692,Full,0.2714862312918228
693,Truncated,0.7040974412394919
694,Full,0.33120780501068303
695,Truncated,0.6582841125962889
696,Full,0.35057269811231356
697,Truncated,0.6748107413236439
698,Full,0.33923063396648706
699,Truncated,0.6876401517337041
700,Full,0.273166732634405
701,Truncated,0.6625045482294776
702,Full,0.3423227369841246
703,Truncated,0.6570618035852743
704,Full,0.31484972357657803
705,Truncated,0.7131498602260874
706,Full,0.3161053215331445
707,Truncated,0.6203543563545524
708,Full,0.3498738167550077
709,Truncated,0.6621989858201784
710,Full,0.37472246516093344
711,Truncated,0.7331564588980851
712,Full,0.29503428958665173
713,Truncated,0.6426170967363973
714,Full,0.30083957171034054
715,Truncated,0.6436926580139842
716,Full,0.3241504466905949
717,Truncated,0.6291199402810779
718,Full,0.3513009696594034
719,Truncated,0.6444010934275046
720,Full,0.28430450173076816
721,Truncated,0.6268152107134471
722,Full,0.40112859589255717
723,Truncated,0.70649596374587
724,Full,0.30923987814617065
725,Truncated,0.6473039523049715
726,Full,0.369062440815436
727,Truncated,0.6697732583342919
728,Full,0.3614374372637647
729,Truncated,0.7089666155044004
730,Full,0.3373574274752876
731,Truncated,0.6309036119266461
732,Full,0.31009631123316844
733,Truncated,0.6579126982610298
734,Full,0.2613804032631397
735,Truncated,0.7171814361845904
736,Full,0.34863581631585405
737,Truncated,0.6212275375503331
738,Full,0.34257096078321736
739,Truncated,0.6242212119640103
740,Full,0.35530931256206727
741,Truncated,0.6759342030253311
742,Full,0.38191091921861475
743,Truncated,0.7371382513788192
744,Full,0.36863853067342695
745,Truncated,0.657658220323836
746,Full,0.29752600581778177
747,Truncated,0.6702569509430193
748,Full,0.404444729184998
749,Truncated,0.7236996316339953
750,Full,0.38343416810993636
751,Truncated,0.7005923286091498
752,Full,0.3615655664598422
753,Truncated,0.6631883013806035
754,Full,0.35177214061646694
755,Truncated,0.7432098727166531
756,Full,0.3405347370009178
757,Truncated,0.6565964853351207
758,Full,0.34099353414638767
759,Truncated,0.6481993291764925
760,Full,0.3099899551445502
761,Truncated,0.7205367256690879
762,Full,0.306512530035564
763,Truncated,0.6514871588530148
764,Full,0.38618719969472803
765,Truncated,0.6951132136785622
766,Full,0.2982681317973375
767,Truncated,0.7398854120718331
768,Full,0.37243373754091097
769,Truncated,0.667786782412519
770,Full,0.31230167964268635
771,Truncated,0.7033797425795538
772,Full,0.3226570891685299
773,Truncated,0.7101191208649453
774,Full,0.3863590802121705
775,Truncated,0.7196498739001362
776,Full,0.3791858216673161
777,Truncated,0.640563836834288
778,Full,0.35425141882692984
779,Truncated,0.6844434700118249
780,Full,0.35322669458392875
781,Truncated,0.7104474045807353
782,Full,0.2876777927059442
783,Truncated,0.6470865219362326
784,Full,0.33172554967019335
785,Truncated,0.705339678313665
786,Full,0.353945792599018
787,Truncated,0.6267151621383461
788,Full,0.31119122478926675
789,Truncated,0.7088353835376796
790,Full,0.24955278178729032
791,Truncated,0.641125884265922
792,Full,0.31935853985611545
793,Truncated,0.671986763661514
794,Full,0.4029386613495496
795,Truncated,0.699188307836041
796,Full,0.3155667038452983
797,Truncated,0.6575599337747614
798,Full,0.37862993117032867
799,Truncated,0.6292294617946487
800,Full,0.27442061823980135
801,Truncated,0.6465932502920367
802,Full,0.36790559893821945
803,Truncated,0.6325450734792972
804,Full,0.3306365494421508
805,Truncated,0.7243299555319029
806,Full,0.3521494217439875
807,Truncated,0.716573075028028
808,Full,0.4021055629214482
809,Truncated,0.7157715816929628
810,Full,0.3225490432331635
811,Truncated,0.5827913289491581
812,Full,0.26830714120231913
813,Truncated,0.6105910985288655
814,Full,0.30026768375363394
815,Truncated,0.6447599189799196
816,Full,0.3849105626436176
817,Truncated,0.6743248740751915
818,Full,0.2908967109929818
819,Truncated,0.6964533841248928
820,Full,0.3150356884602506
821,Truncated,0.6360148769766792
822,Full,0.29448162656491594
823,Truncated,0.6567513920454282
824,Full,0.3332410215816345
825,Truncated,0.7242531244705451
826,Full,0.35862017017870507
827,Truncated,0.6962276352690708
828,Full,0.3190125373620847
829,Truncated,0.6742872429706378
830,Full,0.3215317079368266
831,Truncated,0.5555330935969333
832,Full,0.3032300348879622
833,Truncated,0.6426240151465444
834,Full,0.3081163412581146
835,Truncated,0.6618703330810297
836,Full,0.3451199820645782
837,Truncated,0.7024869877392526
838,Full,0.3005048744702259
839,Truncated,0.6944240605501174
840,Full,0.3171339304144832
841,Truncated,0.6353447215705964
842,Full,0.3092490633575883
843,Truncated,0.6747008105512421
844,Full,0.3079477316830387
845,Truncated,0.7041406829269942
846,Full,0.3116797578583394
847,Truncated,0.6657770799854014
848,Full,0.3574254193641711
849,Truncated,0.7520062898141933
850,Full,0.393165543300005
851,Truncated,0.7339227107132854
852,Full,0.3360700430105881
853,Truncated,0.7220147820298146
854,Full,0.3494060937804768
855,Truncated,0.6580873005572544
856,Full,0.3368674455921037
857,Truncated,0.6573753211276613
858,Full,0.35963973465154087
859,Truncated,0.7460864261946494
860,Full,0.39756097741058877
861,Truncated,0.7214616770372337
862,Full,0.2866254999813899
863,Truncated,0.6644744388569062
864,Full,0.33663840958009517
865,Truncated,0.7040935675923721
866,Full,0.36046019782645644
867,Truncated,0.6111883865442299
868,Full,0.3591054111546077
869,Truncated,0.6973793514259222
870,Full,0.338602185012162
871,Truncated,0.6561986317363854
872,Full,0.35195743729666734
873,Truncated,0.6515432468007282
874,Full,0.4355965781529569
875,Truncated,0.7421713252119416
876,Full,0.31673736500683
877,Truncated,0.6739743016112105
878,Full,0.3085560707151279
879,Truncated,0.6766309079886736
880,Full,0.3450232645878963
881,Truncated,0.6411285310609046
882,Full,0.350671695366867
883,Truncated,0.7314966757970203
884,Full,0.4004500973295451
885,Truncated,0.7406766796187277
886,Full,0.36130264825723823
887,Truncated,0.6928572511503983
888,Full,0.32489963186015186
889,Truncated,0.6478960552333853
890,Full,0.3881278585769522
891,Truncated,0.6979896637786929
892,Full,0.34765267831939745
893,Truncated,0.6804515678958156
894,Full,0.39024634295076976
895,Truncated,0.6968085238753842
896,Full,0.33268512847978393
897,Truncated,0.7074447431828444
898,Full,0.35052932756418825
899,Truncated,0.6741319678614455
900,Full,0.3158067065248953
901,Truncated,0.6728054056760323
902,Full,0.33384847618808894
903,Truncated,0.6802994946495379
904,Full,0.43386640657913644
905,Truncated,0.7429723365828519
906,Full,0.39867988519295294
907,Truncated,0.7847847113161253
908,Full,0.4135293899936643
909,Truncated,0.8021904080680462
910,Full,0.3296607248936288
911,Truncated,0.7608006308223966
912,Full,0.3337714711238025
913,Truncated,0.633621442100718
914,Full,0.38791199473541077
915,Truncated,0.732747720957801
916,Full,0.35219459170269585
917,Truncated,0.7399008115469906
918,Full,0.34173536036996927
919,Truncated,0.5993382827226659
920,Full,0.3547442491971963
921,Truncated,0.7164465375815999
922,Full,0.37268278370192537
923,Truncated,0.6286624264907085
924,Full,0.3627079397815356
925,Truncated,0.7023297955432471
926,Full,0.32604441882244534
927,Truncated,0.6926000812952169
928,Full,0.35117456320289386
929,Truncated,0.6925531908269464
930,Full,0.3441605713456197
931,Truncated,0.6510858438166752
932,Full,0.38519119513539046
933,Truncated,0.6934608138769639
934,Full,0.2655240234263809
